# Academic Bitcoin exchange address labels
# Sources:
#   figshare-btcgraphlabeling: Michalski et al. "Bitcoin Research with a Transaction Graph Dataset"
#     DOI: 10.6084/m9.figshare.26305093 (addresses.csv, ~103k labeled addresses)
#     License: CC BY 4.0
#     GitHub: github.com/hugoschnoering2/BTCGraphLabeling
#
# Other datasets evaluated but not included:
#   - Harvard Dataverse DOI:10.7910/DVN/KEWU0N: 1,666 exchange addrs but no entity names (only "exchange" label)
#   - Maru92/EntityAddressBitcoin: 30M WalletExplorer addrs (1.1GB download, same source as existing curated CSVs)
#   - Elliptic++: 822k wallet addrs but only illicit/licit labels, no entity names
#   - BABD-13: 544k addresses but behavior features only, no entity names
#   - ORBITAAL (Zenodo): 25GB+ dataset, impractical to download for address extraction
#
# Total addresses: 2114
# Generated: 2026-03-11
#
address,entity,source
1DzbrJsrFy2hTs2gFeQWwtswazjKHmHGwn,Bitfinex,figshare-btcgraphlabeling
1EPt6wdYYoEDrXedC3U6CoSPtVY2n2wrEB,Bitfinex,figshare-btcgraphlabeling
1FSPYKXNNcF5LrjFCjZLi8oTwd1oexqfUo,Bitfinex,figshare-btcgraphlabeling
1FymMde5i9UEzAJhB3E3kg3PAAvWJdowaS,Bitfinex,figshare-btcgraphlabeling
1GsumNdfSrGW9WgaPBjqc2mYYpiJkfRpP2,Bitfinex,figshare-btcgraphlabeling
1KTQzXhrKv1xisca4Adpwd2oM9xMqvbKWB,Bitfinex,figshare-btcgraphlabeling
1LV8YwGzxi1bHjMVhvG5Z8gCNsCqyVs3L1,Bitfinex,figshare-btcgraphlabeling
1Lg1HYAGAVZfA4N6s3LQQX5f1P5YgkymWe,Bitfinex,figshare-btcgraphlabeling
1MihufoBpGHS1B3FPhVi62rCMwKPzZAuqU,Bitfinex,figshare-btcgraphlabeling
1NB2qhWhYRBCGXqnA2aHoFijAaqu7VvPPh,Bitfinex,figshare-btcgraphlabeling
1NT9CG8wNMvfEKcqewB3CaUcvaffsPgQSc,Bitfinex,figshare-btcgraphlabeling
1riwQCsBudrKu44hF8yvQfg2aeMHW1DvC,Bitfinex,figshare-btcgraphlabeling
33ND63JwAoTwoamwjLLUqWeBxBRvb4S2dp,Bitfinex,figshare-btcgraphlabeling
3414TddQG6bLXh2W2VhRaCTYosmvk6uMwe,Bitfinex,figshare-btcgraphlabeling
35emx395afKAKAr72VoePVbu3FJvxLPVny,Bitfinex,figshare-btcgraphlabeling
36HybfpDENuCzg2Du1ccstcJ4rwea4pgAy,Bitfinex,figshare-btcgraphlabeling
36SkxFtKc2WQG5iEyGxJkevyrP6hHiCdqM,Bitfinex,figshare-btcgraphlabeling
38FCzS45j48W2zsnAuXuAEkCBXg32rJYpX,Bitfinex,figshare-btcgraphlabeling
394p1k5wfY96hQXgppDFvmVUAJfhQaNHu8,Bitfinex,figshare-btcgraphlabeling
39coweGgC8CPZ6hYL1BBEfc1zqbSfHsprW,Bitfinex,figshare-btcgraphlabeling
3AjS2vssVUbB7iYawUZnR8Xa3WSGJB7f5p,Bitfinex,figshare-btcgraphlabeling
3AqjRTPR8Zf495AFnMWjZc6QnyPbFzzgsX,Bitfinex,figshare-btcgraphlabeling
3At31NehmP4vSkyFjr5yum2jeXqj132KwD,Bitfinex,figshare-btcgraphlabeling
3B7uF5wpPch8grmwKzQ5zj6GUyUkNaoASF,Bitfinex,figshare-btcgraphlabeling
3BJ8fL64Q8zrmhGkifs8Ucbf1UxohbFynX,Bitfinex,figshare-btcgraphlabeling
3CUFUhZfbynXWFsioVu1ozPVmnvzCNbXVL,Bitfinex,figshare-btcgraphlabeling
3CfBzwf3CgoLmgzHEkhgANzYWPoB52CD5x,Bitfinex,figshare-btcgraphlabeling
3D32dSACjgZxtBpryJpQRMsS7HerxTAp31,Bitfinex,figshare-btcgraphlabeling
3E6fM21ijKr3sx16EqcKwTgSXn8h5RXfmF,Bitfinex,figshare-btcgraphlabeling
3FmqQdj3rCPqwut3kzD8ZHdGjykEct5nXm,Bitfinex,figshare-btcgraphlabeling
3KH9axqu2orLGrbvNzN7dCZnCsN2DSjEit,Bitfinex,figshare-btcgraphlabeling
3KcRdRE2gGMQ24P8mWzjA7H7SchGR8dwdd,Bitfinex,figshare-btcgraphlabeling
3KxewBfovrMbadVY61g5NTiic5GCSpDqb1,Bitfinex,figshare-btcgraphlabeling
3L3PJj3iAo6GdB43gr5AGnkd1KUabVAYtx,Bitfinex,figshare-btcgraphlabeling
3LKGUR9CgBv6A4h9Uou62Dgi4drTuRVFFL,Bitfinex,figshare-btcgraphlabeling
3LzMingj27S6UG39NFy3M3J1xVCkTZ1Qe8,Bitfinex,figshare-btcgraphlabeling
3M4CCSe1gZmcHavZaGSZAcF2RBXsqRvxR7,Bitfinex,figshare-btcgraphlabeling
3N29m2rTqucMNz6haAeQ3brJw5FfFXJHyE,Bitfinex,figshare-btcgraphlabeling
3NSAGvEEDbNRJRGncDJJBMHwNvzZwS3wNR,Bitfinex,figshare-btcgraphlabeling
1GDn5X4R5vjdSvFPrq1MJubXFkMHVcFJZv,Bitget,figshare-btcgraphlabeling
1LLCR4gVM727DzmaMGGnDDqYjjgZRE1jW9,Bitget,figshare-btcgraphlabeling
3GbdoiTnQrJYatcr2nhq7MYASSCWEKmN6L,Bitget,figshare-btcgraphlabeling
3HcSp9sR23w6MxeRrLqqyDzLqThtSMaypQ,Bitget,figshare-btcgraphlabeling
3MdofQ2ouxom9MzC9kKazGUShoL5R3cVLG,Bitget,figshare-btcgraphlabeling
12H7K88thLX2r5hq3zYAruKZwEhh3cHc8w,Bitstamp,figshare-btcgraphlabeling
12sENwECeRSmTeDwyLNqwh47JistZqFmW8,Bitstamp,figshare-btcgraphlabeling
14r8kcWVPR8SXLZ65MjbjtHKcyRBiz5hQb,Bitstamp,figshare-btcgraphlabeling
152NvAmevhFMreBJ5HcoREmUqd86eusLu7,Bitstamp,figshare-btcgraphlabeling
15WebUsfMQSq4WAnZXtfUUVT4wPpe1nhZu,Bitstamp,figshare-btcgraphlabeling
164kSk5HprFtTY4GWHrqQPzDX5opEoimDM,Bitstamp,figshare-btcgraphlabeling
16LAnugFXE1MuCjZk1BJHyns1X7U3p5yiM,Bitstamp,figshare-btcgraphlabeling
16vXP31udcx67Xk9KZJNAq2JM6i4hFSGyh,Bitstamp,figshare-btcgraphlabeling
17jz6XcXP2LPqS8gYmT2pkNJocUDzbpQuM,Bitstamp,figshare-btcgraphlabeling
17paadXLu4ryTgCR8ZwUxyGrP7wuAG1528,Bitstamp,figshare-btcgraphlabeling
192ex77QJzAFn8t1qVYVx1WqpsuPKHqXS4,Bitstamp,figshare-btcgraphlabeling
19xAMweqagX61LxJB342CR2Df7ysiagWgL,Bitstamp,figshare-btcgraphlabeling
1A42mefAfaq3VhFMYyLM73PzwrkYBN8nGf,Bitstamp,figshare-btcgraphlabeling
1ABobw22YXGu4vKtysgX9AKRqz3fUFWv4E,Bitstamp,figshare-btcgraphlabeling
1AZVcgGjb64XYzmAXwQyWCmvsZriQoiJw,Bitstamp,figshare-btcgraphlabeling
1AqQaCZ2gnaBNnGEwM39fyMi1KJ7mGSoCQ,Bitstamp,figshare-btcgraphlabeling
1BrQLtfbeA9EM4Pw71kc3eQd9pQ4QWwMw8,Bitstamp,figshare-btcgraphlabeling
1BxPMfRJLDXG7KMuJJ3uSsZR6sUR26cmcX,Bitstamp,figshare-btcgraphlabeling
1BzULmzccqc7Kmjm7tverzH98iwLSaK352,Bitstamp,figshare-btcgraphlabeling
1CVqWBLJ8YsHRty1o68av9nZuzzamZSic2,Bitstamp,figshare-btcgraphlabeling
1DCSsyBUGEM4PWin33TyhDaepYcDwxGccv,Bitstamp,figshare-btcgraphlabeling
1DT8CrKpzG4TdrAAp2464GoiFT4yXoQJiV,Bitstamp,figshare-btcgraphlabeling
1EFJUipfCHFmmTFkF9vvjFKdBf3VbfvarM,Bitstamp,figshare-btcgraphlabeling
1EjcGeR2Eu2SdiZfVVeiFTTDebLj8wuKmz,Bitstamp,figshare-btcgraphlabeling
1FvguRWrCWPBKgK2TgUZFtDdRiHB6iDjQx,Bitstamp,figshare-btcgraphlabeling
1G2oLz4RGELCWejUrUJmKKAtSdhcnZtiPR,Bitstamp,figshare-btcgraphlabeling
1GVtpiTSEwC1vUe3UGFRBHjGTrWVFuiArs,Bitstamp,figshare-btcgraphlabeling
1GWFzYbENPvkcGS6kXWc7gvcYhN2aAan4f,Bitstamp,figshare-btcgraphlabeling
1HBa5ABXb5Yx1YcQsppqwKtaAGFPYe5xzY,Bitstamp,figshare-btcgraphlabeling
1J3LyRrDsZ4YvmCE2Fc583XfKHSrEoeTG8,Bitstamp,figshare-btcgraphlabeling
1J5GJTMzXPqmeWmL4jRgrLqSzXSZDkaXte,Bitstamp,figshare-btcgraphlabeling
1JEC8vYP9cEDSu6N6DXkkYd3RaeWAdsCqN,Bitstamp,figshare-btcgraphlabeling
1JYTUJZMTsJkqDfLzBG1bGcaBngLgSPAoQ,Bitstamp,figshare-btcgraphlabeling
1JoktQJhCzuCQkt3GnQ8Xddcq4mUgNyXEa,Bitstamp,figshare-btcgraphlabeling
1KJTn7JD15HV9MXpHQgtViF3etHhLgeSDJ,Bitstamp,figshare-btcgraphlabeling
1KgNe9ctyYPfyZ5r7BVwvXSxP5Mn25wbjy,Bitstamp,figshare-btcgraphlabeling
1L2JsXHPMYuAa9ugvHGLwkdstCPUDemNCf,Bitstamp,figshare-btcgraphlabeling
1L9JrxNpGtfbmZ5Etmk5H5Gvny8YGQai3M,Bitstamp,figshare-btcgraphlabeling
1Lm39QZ3WXmAPzo5JZ98snh32L8vKAFtza,Bitstamp,figshare-btcgraphlabeling
1MmXSTEhgeBjNET7CdgtPsM1AJpb3Wvexk,Bitstamp,figshare-btcgraphlabeling
1P2c6MSbAcakcVEtddyu8tPWK7q72SnQV5,Bitstamp,figshare-btcgraphlabeling
1PGPkndy1nYLUee3nKKLez8smjqK5zBNKE,Bitstamp,figshare-btcgraphlabeling
1PinjFMvXdAtm2te9SiF7qS5mUgXBEKJvW,Bitstamp,figshare-btcgraphlabeling
1PuSoNughjE4zTdRQS2sDhLEFbVgkB3kS7,Bitstamp,figshare-btcgraphlabeling
1Q6mXe3vU8XQDjbLssY4ZsKuf3Qf8uUFvF,Bitstamp,figshare-btcgraphlabeling
1bHPh41CeaBqPqT8zqzjgwcXmyKL67khe,Bitstamp,figshare-btcgraphlabeling
33KRAL92jv1nvjcXDvSUcKEjVnjRh84JQH,Bitstamp,figshare-btcgraphlabeling
34epuEjJ8Z1u66HfvBvF6sqfPsZ2cMKkk3,Bitstamp,figshare-btcgraphlabeling
36mwH1Jg3AMVsEQqVaDSe9YFBTGebaHR1A,Bitstamp,figshare-btcgraphlabeling
38MFiWzJTirPSApDJMXjV2UjHwjrGBVZzW,Bitstamp,figshare-btcgraphlabeling
38wXBoeVdCGJh67bb4MxtJAU5EsFvLb6xi,Bitstamp,figshare-btcgraphlabeling
39JBHUyYWMe2bvHsMSgAAh5DRwNuPCxgr9,Bitstamp,figshare-btcgraphlabeling
3AmSUCkrQg5LamqW4Cq6aPfw21L5HgBfD8,Bitstamp,figshare-btcgraphlabeling
3B344ggEnfWP6gC1GPL74yVTDMQnD9Ayf6,Bitstamp,figshare-btcgraphlabeling
3C3cMpki57UuqGX5ym14zeyKSs7dQsXgid,Bitstamp,figshare-btcgraphlabeling
3EbfoVutUuYeMy84bysxyiec6t9wTHpZxA,Bitstamp,figshare-btcgraphlabeling
3Efb7kTqGBKvLzRabGGbMzJf4pj8x7UVmX,Bitstamp,figshare-btcgraphlabeling
3ErDhZqsWC5P96ze56LgS8tmgG1pBWa5tQ,Bitstamp,figshare-btcgraphlabeling
3GCWZpgxZyjCTgcUfDyQVig5Mum1ExWbzn,Bitstamp,figshare-btcgraphlabeling
3K8ydUDH14MjkKHU7gJwgb4ezKMhP1B15r,Bitstamp,figshare-btcgraphlabeling
3LkSW3SW9KuebH2t1FcqrTpKPnN8JRbYYh,Bitstamp,figshare-btcgraphlabeling
3MZtmry6FiLPKmsSrCYbmNqetrJCZnLFoU,Bitstamp,figshare-btcgraphlabeling
3MZwwtV3jZpiLGpGVZSMsHcpcrGSfRnfXT,Bitstamp,figshare-btcgraphlabeling
3PMudJ5NFpW1XVTcpSgTtqwX6iTx9F8uXS,Bitstamp,figshare-btcgraphlabeling
12sVjMtAQw4YwqUbbyNghQ23yypp9hUEJQ,Bittrex,figshare-btcgraphlabeling
13vHWR3iLsHeYwT42RnuKYNBoVPrKKZgRv,Bittrex,figshare-btcgraphlabeling
147ye4o8TT3UAC97Ai11oEktKSQ5fuExZB,Bittrex,figshare-btcgraphlabeling
14eJwQ8R8wodX7uqZ5if76u33RPBa6HnHD,Bittrex,figshare-btcgraphlabeling
15DWp9vKjzuhRaT7mGNxEXSpqE5nv97EpM,Bittrex,figshare-btcgraphlabeling
17mnwx6D6Yyh1Ho1GzJiBcBBPdtnVGiJ95,Bittrex,figshare-btcgraphlabeling
18AjqCyCAUKrpu5uf6T7hs9ca4Rnzjju3z,Bittrex,figshare-btcgraphlabeling
18G1w4B9d8KKMiVas7bfhB5CbUsDCZz2ZU,Bittrex,figshare-btcgraphlabeling
19BY2XCgbDe6WtTVbTyzM9eR3LYr6VitWK,Bittrex,figshare-btcgraphlabeling
1BTCN1npH1fwTXQgGhda6HRxyaqxCaR3Up,Bittrex,figshare-btcgraphlabeling
1BnyhccpCyJSsVUFXWHUNh6AsMJhSqX4pa,Bittrex,figshare-btcgraphlabeling
1BpAjpj1dbVv4Q56rVbjgDL7wLgUvEzkwo,Bittrex,figshare-btcgraphlabeling
1CD2Q7p14FEATsHDsRB2XSPvBqRGMEssbX,Bittrex,figshare-btcgraphlabeling
1CeJVuEHPqLG4BQBqx4Ugq7nKKwXNkv39P,Bittrex,figshare-btcgraphlabeling
1EJFmXkGEPZYBG9PWUQRHHBHaUHhhLS1u8,Bittrex,figshare-btcgraphlabeling
1FdSUV18QPxC8vzsZgVm36r3HX7H7zaRdE,Bittrex,figshare-btcgraphlabeling
1GppVEccrujTaAQEWJCHhmBMRTQVnQRiGc,Bittrex,figshare-btcgraphlabeling
1HE23SPQyp7Tmdx6C4J2J9WzCsnY9feSk1,Bittrex,figshare-btcgraphlabeling
1J6TzEfPjZRYmfyFtYnxMd3dNmJ6HRBYF2,Bittrex,figshare-btcgraphlabeling
1Jr87HLCDLkpNSU9av3VdBVWQJGP5drEfc,Bittrex,figshare-btcgraphlabeling
1K3UKJAug32tZvLnJpewAKQkxkBzb7Pqzy,Bittrex,figshare-btcgraphlabeling
1MQV6Azrte8zMrwGxSZh6qsaoxsFLgsWqr,Bittrex,figshare-btcgraphlabeling
1MTwuZHvpmfu3Mupff8Ysomwuqm7rVaUgQ,Bittrex,figshare-btcgraphlabeling
1MafHwwGuZwznU5YN3DEU2dTZzjxoyrDAW,Bittrex,figshare-btcgraphlabeling
1NghDyYewpBYGHUWYFBjjx4HXHk9NqopBs,Bittrex,figshare-btcgraphlabeling
1foreverDArUNEX2gVD26vautcx3b8zTZ,Bittrex,figshare-btcgraphlabeling
32oYNdeRzrFsvB95PJTfx5UrUygdNedHA6,Bittrex,figshare-btcgraphlabeling
32sHmy7sT8oVGu2Mx6c8H5p8NKEnKGhxjy,Bittrex,figshare-btcgraphlabeling
34WXTxo77VDwi3n5B1FzC8vh7umyw53k5F,Bittrex,figshare-btcgraphlabeling
385cR5DM96n1HvBDMzLHPYcw89fZAXULJP,Bittrex,figshare-btcgraphlabeling
3AgdCViQwSG3Ff5JW7YjWYAzvXFy3HHTdR,Bittrex,figshare-btcgraphlabeling
3Bquj2ABi4KHsVAi9veDy9ddbCnNz8yGQL,Bittrex,figshare-btcgraphlabeling
3GnJh55xt8LKANmMjgfJcywZLNQh8Vp4Fd,Bittrex,figshare-btcgraphlabeling
3JjYUhKQe9JDoStZa5VS3d4RZ6VjVL4EWK,Bittrex,figshare-btcgraphlabeling
3KECaDeZBReTYgDzDSazEGSJcqBgSXqHe5,Bittrex,figshare-btcgraphlabeling
3KgiUAMMyZaLvSg1DNJ41CenRENNrkeGWR,Bittrex,figshare-btcgraphlabeling
3Nd5ifmenrqezRkrB9uVqewuHtcbzKbXVJ,Bittrex,figshare-btcgraphlabeling
3PdBZsRbTHZT1ScRePpDpaEYBiXu2EovPV,Bittrex,figshare-btcgraphlabeling
3Q3rdGcYs98M3kKsVoTXUCjJssXnJR6Tpd,Bittrex,figshare-btcgraphlabeling
3QGhgFhvPyczJG9qEVt7n7QMRkZ1AeMsro,Bittrex,figshare-btcgraphlabeling
17bb7QmcR8iU9BKDTi1Z7uDjPgLt2hvExD,BleuTrade,figshare-btcgraphlabeling
181Kwk1fLLLiEYXPyBGH6kTJsvReDGnuVL,BleuTrade,figshare-btcgraphlabeling
18XobhaXBB4uURgRQ8fbUXur6eADBEevSu,BleuTrade,figshare-btcgraphlabeling
1AhuQTWMu185kWFmiUHhmTTVYjKR7BfirW,BleuTrade,figshare-btcgraphlabeling
1BjwTdBwERzEdUQQ6yVhkGriaByoUyEeVR,BleuTrade,figshare-btcgraphlabeling
1KdmeetQp1gjSr37RSLKhVML1WN4vimMQS,BleuTrade,figshare-btcgraphlabeling
1MbdXM1rYgSW55HoJgVg3TFMcKSWrrt7cT,BleuTrade,figshare-btcgraphlabeling
1NsM7wJBzGwCLp7bfWffC7TS5rQvzxXw1Y,BleuTrade,figshare-btcgraphlabeling
31hSZWBMcHcV3wNuAcuLAK9JNWGBELnMGn,BleuTrade,figshare-btcgraphlabeling
31kJiiQEN7FSMBGTDXVpvSTpGeF1fUvDvR,BleuTrade,figshare-btcgraphlabeling
31xp6wUiNF6xUMnws2hbT4RD8Tp3eA4ntZ,BleuTrade,figshare-btcgraphlabeling
323q1WEhK7uCcNu6tSPk1TTgbUPZkPuoM4,BleuTrade,figshare-btcgraphlabeling
326fyf3J6yCwSEWorS6TmdPYXdRREEqwtp,BleuTrade,figshare-btcgraphlabeling
32DkAgkyy6yqrWGP24bNtcm2xH2BzjEATN,BleuTrade,figshare-btcgraphlabeling
32EBLdzeEPJD8hgzvAZjCPrQSgvYGTNq6z,BleuTrade,figshare-btcgraphlabeling
32SCRKAYQVAKyUVtrfGsNJskqzyiRcBnk9,BleuTrade,figshare-btcgraphlabeling
32XiS1Mi8ktXCnRyBjKvxLLgXFNSNmHVgA,BleuTrade,figshare-btcgraphlabeling
32bvs9dkhPP1g7kBdZwmBN3yq6oDt3r3Fu,BleuTrade,figshare-btcgraphlabeling
33HDhjNHEFGhgyAdEtNBN4XQXTQcYnpxXd,BleuTrade,figshare-btcgraphlabeling
33Mz6Zkv3M6pmLJBQBBeFhb7pSqJTz7Mfs,BleuTrade,figshare-btcgraphlabeling
33QeuJSA6JgnDdBUXcqNwkwJdCj4goCj16,BleuTrade,figshare-btcgraphlabeling
33T9k8RoWd6JUGpDptpu3etwuQ2eMcn7nX,BleuTrade,figshare-btcgraphlabeling
33WbemgdWgMBDZoE16RQr8mtNvwwnqa9Ts,BleuTrade,figshare-btcgraphlabeling
33X5LAyKmAK5k6BBYWywzWaxpeMBVXUBGf,BleuTrade,figshare-btcgraphlabeling
33jdJBVEGqsxq6tM35mQWBhzWVfWLiXqZC,BleuTrade,figshare-btcgraphlabeling
33opPhvz9vHoq4vCNRujZfMLoWcKbAL8jq,BleuTrade,figshare-btcgraphlabeling
341aQCP4PoJV2U6Py4mwVjrc5H7ukVfPgd,BleuTrade,figshare-btcgraphlabeling
342BtSjPjJpnPxMet8W4a2mr6eupixpHKj,BleuTrade,figshare-btcgraphlabeling
342PcLGzQ8nHjdD7dfwu25NLWECBm5RUvo,BleuTrade,figshare-btcgraphlabeling
3496EQCr5HSPUAhTyhyjGpZwfVD9jyCLeJ,BleuTrade,figshare-btcgraphlabeling
34DotTmg8diq1zqrN9xPMNYoqW6oRxaCcr,BleuTrade,figshare-btcgraphlabeling
34VuLnUV5XcRB2kkJNZaZeKE6iGaEc494r,BleuTrade,figshare-btcgraphlabeling
34fiGKm4NbgXD1XXpXp3AMboAS2pUCxB4v,BleuTrade,figshare-btcgraphlabeling
34ki6Bwy2Yjgr5gc1YUqrW4wc5v4FBBoUf,BleuTrade,figshare-btcgraphlabeling
34pG4Eo3oUjvoaFizuPqMSj8G9aUeoBPVh,BleuTrade,figshare-btcgraphlabeling
34pYeW6azdNL5qfxYSN4yhc88eX5ZqSLh1,BleuTrade,figshare-btcgraphlabeling
34r6evnih1kqb1QidsCSrkT6rGG8LcRuDS,BleuTrade,figshare-btcgraphlabeling
34uoTovgHJnMUUjQzmm4UpFKgoUitytj7b,BleuTrade,figshare-btcgraphlabeling
354ByPWon8GB1BpnpobyEQhMgjKiazvZ9B,BleuTrade,figshare-btcgraphlabeling
35Fgs5ZAPTqgdNy41h8bfyndt56mYfpK8y,BleuTrade,figshare-btcgraphlabeling
35Hh1X9hixoFwQmQ6PtRN2WzKzmRffHgMF,BleuTrade,figshare-btcgraphlabeling
35PTXX5CpP1Gfgv6j5ycBaphKt89sA2n2U,BleuTrade,figshare-btcgraphlabeling
35Zt1dPdN3ar3G8z8PWx9JynjLczi2oEgn,BleuTrade,figshare-btcgraphlabeling
35bjMQ9cs3Ly2iXxTUF8KBrMk6UNYEU4xq,BleuTrade,figshare-btcgraphlabeling
35kATczFx948GNdGjKbWxFqDUHaLB3Wzrg,BleuTrade,figshare-btcgraphlabeling
35sT5uFxHiV28TSVh37CHFPJf7eFjaJc8m,BleuTrade,figshare-btcgraphlabeling
364KnERyWGwHAYwxYwzx95ajBYzm6B3pkh,BleuTrade,figshare-btcgraphlabeling
366hjcNmvqSjDSmeUdWJTBeehBrMoxQdpS,BleuTrade,figshare-btcgraphlabeling
3685XHB5yQwMQ4z6JYCWFhioaxUdBNuBR5,BleuTrade,figshare-btcgraphlabeling
369pkyF73SPGJw1CmMXuvxnY8daJqJDdbd,BleuTrade,figshare-btcgraphlabeling
36CzMKeqzwV9bMTP1qK4KZ7wHWkMbu2CkG,BleuTrade,figshare-btcgraphlabeling
36FVzBcTTpjG7BXDrJk4uw315gTwbyRuB7,BleuTrade,figshare-btcgraphlabeling
36GHkhrdsWFA3C7qGrn9hcuEjJdx8c1jqe,BleuTrade,figshare-btcgraphlabeling
36GqFTxW2yFrLy6sGCUiit58TDCTQkTTQf,BleuTrade,figshare-btcgraphlabeling
36k9jhrms1omvqzw94hpx5xKhw6t2q7PPb,BleuTrade,figshare-btcgraphlabeling
377b38JPGbdAH3hFVw7jJLMESdoLD4trr3,BleuTrade,figshare-btcgraphlabeling
37BNyqjGQ5iqffKo42EJFqbwZxXX98BYL2,BleuTrade,figshare-btcgraphlabeling
37JmYZd28q5nPTYfMFLRJT6YhSaseBLbH5,BleuTrade,figshare-btcgraphlabeling
37Yriqa9kWEWNvP5tQ2k7mFZn3G6HXoXzZ,BleuTrade,figshare-btcgraphlabeling
37ZpJJjgjr91jvNuuo75Em9zwuFzyDsZJo,BleuTrade,figshare-btcgraphlabeling
37fTafE8iSqwuVjvhWZD8jCXqtJEK5mpwa,BleuTrade,figshare-btcgraphlabeling
37jbc1TC3beKNZQHMwDN8H3HeHxFMGZ4bT,BleuTrade,figshare-btcgraphlabeling
37wXbptj6gseCcc3h5SupP4jf5G5kP5wFB,BleuTrade,figshare-btcgraphlabeling
37ws2RFoBehKD2nyRF2P3BCdszyxoEk5TJ,BleuTrade,figshare-btcgraphlabeling
386SdSdRcsiKjNodFtNJgGz8HEtToy4mww,BleuTrade,figshare-btcgraphlabeling
38LdXrWg4mCp8xZVf7NNvfvMi8ZE7Lnbsa,BleuTrade,figshare-btcgraphlabeling
38NxbtqHMKSK4iKgwZz9Nt51RvWazJ39hQ,BleuTrade,figshare-btcgraphlabeling
38Tk8RpVAaWjq5VGDh6EkXh3DMebarDqAv,BleuTrade,figshare-btcgraphlabeling
38VVa4JHED7QCFwLi8ygpAdS6ZRTy4sigM,BleuTrade,figshare-btcgraphlabeling
38YS8Dsa2oJupV4ftMkPP38k3DKi4YSjXy,BleuTrade,figshare-btcgraphlabeling
38ja4XhXEsKWEMpMv91EZBekqXmK5eB7WG,BleuTrade,figshare-btcgraphlabeling
38jfH11tSiQUU48UyX29ipJFV3ZnVkJpaP,BleuTrade,figshare-btcgraphlabeling
38k4n9r6K3Z5RWTfkmMuDYZGmB36PRxHim,BleuTrade,figshare-btcgraphlabeling
38vw5w7KPuJpoGndQGooL55yNWJDSsKJhU,BleuTrade,figshare-btcgraphlabeling
39EdFwDmR5KWwFnL2GwLjcKMRJpJciNcrB,BleuTrade,figshare-btcgraphlabeling
39KGvXpZC5Ha614Zhykz85bB8ot3n13SXa,BleuTrade,figshare-btcgraphlabeling
39exFKMHSx4zXNR3XwXVd4b2V3fViwZBcC,BleuTrade,figshare-btcgraphlabeling
39jSXYwYSoXrAY4X2GPaV6Tp6W7s4CAz2Y,BleuTrade,figshare-btcgraphlabeling
39onbSNs6NYjtpp8cqLD3AHW2a9v4aW2z8,BleuTrade,figshare-btcgraphlabeling
39xZ2ZWVgJkCmH8NDdw9VD4sbTVRD7A1oy,BleuTrade,figshare-btcgraphlabeling
3AEaWXxMZocbH6E5UbFCFbnSfVHJjmzDAW,BleuTrade,figshare-btcgraphlabeling
3ASbDEa9rTszi7sL4oeTvqUefqzT5xKSHj,BleuTrade,figshare-btcgraphlabeling
3AcAHPRvq8mbRjRZCGB1SbVBSn7TJgaeBB,BleuTrade,figshare-btcgraphlabeling
3AiHBSBxfSFi8WQRNochfSjHEhfmpV4hFZ,BleuTrade,figshare-btcgraphlabeling
3B6fqfhHff7CCavrArQHdYgFvLiZQfFMkD,BleuTrade,figshare-btcgraphlabeling
3B8ew1PvzbpsaZus7Ax48dW8qc3mLBhMB9,BleuTrade,figshare-btcgraphlabeling
3BEX71jAEMSX4JMdev2rmG33Fw94AqaPvb,BleuTrade,figshare-btcgraphlabeling
3BFbtcbWzTWaPmQSDGY66mvqSQK6o4ykGL,BleuTrade,figshare-btcgraphlabeling
3BSx6wxVgXzfeSamjq88eqZCnLNCFFSRjF,BleuTrade,figshare-btcgraphlabeling
3BaW2kp4d9s4kZcQqnuryeqDAMocXbRyfg,BleuTrade,figshare-btcgraphlabeling
3BadW64SZ3mbgJ9kQLDAWXzP2FuErANSse,BleuTrade,figshare-btcgraphlabeling
3BdY6kM1ZzCEccTqExavYrEo8LbBDFAYDW,BleuTrade,figshare-btcgraphlabeling
3BervAxC68hKgfjwu4eq8Frr1sDaffGTVp,BleuTrade,figshare-btcgraphlabeling
3Bhts9wTuwUg6vNdLsDgi6x2JBznA7ni2P,BleuTrade,figshare-btcgraphlabeling
3C9MDtvtqpi79VifiqLExWveoMx624LCXw,BleuTrade,figshare-btcgraphlabeling
3CKTNrDoNq2eKSu8hxDHNUpk1Sgha5UqZ5,BleuTrade,figshare-btcgraphlabeling
3CdzXxcA8u9epN5ohZ4P7eQ6FSitesHWBo,BleuTrade,figshare-btcgraphlabeling
3Cmx9p4BoDhgRdD2ppbevtdBCJo1oQic8b,BleuTrade,figshare-btcgraphlabeling
3CwMNHP77BRqKT7QLo7Mdntj784mEkbZZi,BleuTrade,figshare-btcgraphlabeling
3CxJ4otqsv4Dha7d6CATgt9A8CKhkFRPwR,BleuTrade,figshare-btcgraphlabeling
3DGUVQppPXbLC2RwnpwnPr4wNS3KLfyZAP,BleuTrade,figshare-btcgraphlabeling
3DSBPY7vSr5n1eo5HasJ8AMSoKuWjG4kQT,BleuTrade,figshare-btcgraphlabeling
3DV62iQavgs2vzHzDw8k7h5Zwctk7TX7Kw,BleuTrade,figshare-btcgraphlabeling
3DXh7dgaCNNsWg875FdvEpMCQvX1VC4Z9H,BleuTrade,figshare-btcgraphlabeling
