# Exchange addresses from proof-of-reserves, blockchain forensics, address clustering, and rich list labels
# Generated: 2026-03-11
#
# Sources:
#   walletexplorer-cluster: Public address clustering data (Bitfinex, OKCoin, Bitcoin.de, CoinJar, Xapo, BitPay, Korbit, Bitso, CaVirtEx, Cryptsy, BleuTrade, BTCC)
#   bitinfocharts-richlist: Public rich list labeled addresses (Gate.io, OKX, BitMEX, Crypto.com)
#   blockchain-forensics: Known forensic addresses from KuCoin 2020 hack, Bitfinex 2016 hack recovery
#
address,entity,source
3HPF1x3g34oeiakfmrUb8Ej6mbWSj8CpZc,Xapo Bank,walletexplorer-cluster
3HQJxVMhEQd5vzngtzwGRccniNqBMeHQrd,Xapo Bank,walletexplorer-cluster
3HxnXPhArTodRDbUrV2BxfHza24ERzxGjc,Xapo Bank,walletexplorer-cluster
3K4dySg4x1Vup4YtSyaPynKvTBP2zWU66y,Xapo Bank,walletexplorer-cluster
3KD2BzXJoxwni7DtfycHSSHT9T8KGJdUfD,Xapo Bank,walletexplorer-cluster
3KqzFurDsi8Y5eCMLUesAr1z7PgNKX2GqD,Xapo Bank,walletexplorer-cluster
3KsGBGFmyQi8k7cKZeqLg7Nxtabb7kEkxK,Xapo Bank,walletexplorer-cluster
3KzEtNM5gmStHyFG4nxomv9HyLjzPnBh5R,Xapo Bank,walletexplorer-cluster
3LDft6PB3qvhqWG3JeCxPBR8bmCLau2Juw,Xapo Bank,walletexplorer-cluster
3LDgjfPzyhyDeFXWwEfMF4Esbjf7qe2ACq,Xapo Bank,walletexplorer-cluster
3LKb9K4qR7suZL5PQj2bBtaQeERpqv9sa5,Xapo Bank,walletexplorer-cluster
3LRrNUHUd7fURdnG1wVNtsPzd7w8v2qM8f,Xapo Bank,walletexplorer-cluster
3LgiJD4BzCaFBsw7hATTZWBByD9cQSQZxQ,Xapo Bank,walletexplorer-cluster
3MDy74qRm26WoZCde7BT6brnM74jvo5ga5,Xapo Bank,walletexplorer-cluster
3MYg111R7ScsUtMMR13FsVsXyP4hshVsd1,Xapo Bank,walletexplorer-cluster
3MzM6wZKNvV7Q5EH4r4tdVc3LVz57CU6GG,Xapo Bank,walletexplorer-cluster
3NMD6WsSXbuxneAvjDx2PQffP4L4XntHe7,Xapo Bank,walletexplorer-cluster
3NgF4YGX3nh1AK36Ewwjfh3mWy3vNbZ3k6,Xapo Bank,walletexplorer-cluster
3NrvF3oR6sJvwzBSyxzjuVqoh4T4EQ2oAV,Xapo Bank,walletexplorer-cluster
3Ns4RTpU8cjQbinxA9LqzjD1u2sgcBCNFm,Xapo Bank,walletexplorer-cluster
3PDYQWnHNxGwcti3AtTtgCjB42B59zYJeT,Xapo Bank,walletexplorer-cluster
3PE5HxqTaeovir34G2xxbHH9RdPLV3gArt,Xapo Bank,walletexplorer-cluster
3Q2Jk5YXqTYqmV4VcHcaHmKBvf6vzBzTse,Xapo Bank,walletexplorer-cluster
3Q7yzzqsxtHW2hsugkpxUD72xnpYoUVrF2,Xapo Bank,walletexplorer-cluster
3Q9TSBxRMRgruzmEA711gqz4MPFeZGmnCY,Xapo Bank,walletexplorer-cluster
3QHNZFQBnQDCzUDx7D1N9WdtSNRQht6Dqy,Xapo Bank,walletexplorer-cluster
3QJh4ZnSPBMgRFcADbxQoaDMByDAYRU8mF,Xapo Bank,walletexplorer-cluster
3QQY2jDUjRFCXSRnWydPLH5GRfniqmmbbj,Xapo Bank,walletexplorer-cluster
3QuBuAYS5ferkySb1JE3VWM4ncWVpWfcyn,Xapo Bank,walletexplorer-cluster
# CoinSpot
134SMxxas6b5Ng1h9nr3cS8P8K4Pk5hKzt,CoinSpot,walletexplorer-cluster
13qBs6J5HMx2atwtX9dCKyeKHJ7p8SCVCv,CoinSpot,walletexplorer-cluster
13sUoM8NzksNcqvTgEhdSqxgKatfQJ3SwP,CoinSpot,walletexplorer-cluster
14p92hXmwY9ZoHrYRTZzhDWn5gJmskaVgj,CoinSpot,walletexplorer-cluster
161GstYqTw8vNDmvJU1t1o2nKKzJdZzwfa,CoinSpot,walletexplorer-cluster
19Wn2EcdZRpnUZd7oVs11PH4xMoEcnHfvu,CoinSpot,walletexplorer-cluster
1ANRDDtmMRzUDYMXS64gdp6jwkNH14CEeZ,CoinSpot,walletexplorer-cluster
1B9EuqZHut27bhs8buANR48t1Hnk8J7JUW,CoinSpot,walletexplorer-cluster
1DCfmNNf5XmsjCHd9vHrcaDpcz8KeNTfJw,CoinSpot,walletexplorer-cluster
1ESEG1pyd9uSwFvgCLwPyMKMT5mxuXyJUd,CoinSpot,walletexplorer-cluster
1FijphUT1ahUfna6DFSgA26NJyEECAt289,CoinSpot,walletexplorer-cluster
1GBSXv1e2sNbeQo5BwF4BipWF5DqsumBs5,CoinSpot,walletexplorer-cluster
1HSvJSwo2AVJPzhArnZdY51Fs3ntoLR2Vh,CoinSpot,walletexplorer-cluster
1HTPzb9rVRh1m5oZkM6eRENfRCFU3PnoRw,CoinSpot,walletexplorer-cluster
1HuNzKAAwnV8Gp2RYFxjrDPoegPiuh6gCM,CoinSpot,walletexplorer-cluster
1JrcSPyvJ87rR4WRn2CUHvmNt86tCe3zdv,CoinSpot,walletexplorer-cluster
1KEQVbjCaCeMUenT1LkxgiGjhcfHjpSsQT,CoinSpot,walletexplorer-cluster
1KKPhEQVz8e6EBk69LJu4jzczeqr6szLjY,CoinSpot,walletexplorer-cluster
1MHWB6gukQCHqbwC5bH5oYJDkc535ppjvo,CoinSpot,walletexplorer-cluster
1NxZJ9kxguQZQCnqzeDeEGP67VL5S8hG8A,CoinSpot,walletexplorer-cluster
# Mercado Bitcoin
13RbmLNJ2WpY1RhR6eMqM5kSmzPWJfeQmw,Mercado Bitcoin,walletexplorer-cluster
142zj8SxAwHGwug4qCsAEGppiv6GCb1UeA,Mercado Bitcoin,walletexplorer-cluster
183w3twnpsgN7fNv3wn6LRotJoiUykeEiM,Mercado Bitcoin,walletexplorer-cluster
1DJiUcUW4yJYLFXkbsQPWsCM8xpA81NBSr,Mercado Bitcoin,walletexplorer-cluster
1EwZ4s5BNKBydhEJ6NjwiFD3pqUEL2jrct,Mercado Bitcoin,walletexplorer-cluster
1FYKSZWHV5yKeuc6jNEFv9YkmN1Nzw2Mqb,Mercado Bitcoin,walletexplorer-cluster
1GQykdcGxvyQ7ZhpCTSNzbyLuDkExSS3Vq,Mercado Bitcoin,walletexplorer-cluster
1HAYB6Sa6nJkB1bgGcAxVHVMnWLuGx5egi,Mercado Bitcoin,walletexplorer-cluster
1JNKY7k93gRPxZqCrd4cAqp6oZDuvQTfPw,Mercado Bitcoin,walletexplorer-cluster
1LE4JTHqzg7ryS6xzpKWW3TqABooGmkBYi,Mercado Bitcoin,walletexplorer-cluster
1Nx5iKXFdKGXN8yJ9P4kzvgLRVenCayvYc,Mercado Bitcoin,walletexplorer-cluster
1PETUYP2npdqpDxsEQwhvtDBc9kn7H8GLT,Mercado Bitcoin,walletexplorer-cluster
1nhYMfNHSAsCXxD3KnVeAgtC4Y5Sww2hn,Mercado Bitcoin,walletexplorer-cluster
32DzaZ8wTFZAMvcwa4DPSWRRsz7jb6CASd,Mercado Bitcoin,walletexplorer-cluster
32idg4g9VNA9BV6cTqeDKCSRDhnCwxcUfP,Mercado Bitcoin,walletexplorer-cluster
34E6etAYfr3SsHxDTaUFU9112CRtgzd11X,Mercado Bitcoin,walletexplorer-cluster
35qUCmr3N8gzcP6T8DJb5TRFTsX3GLYdiC,Mercado Bitcoin,walletexplorer-cluster
3AzxPu3bw8ZXEqNB9xkHMKkTFq8Ckmpn64,Mercado Bitcoin,walletexplorer-cluster
3HbBH2i7sHsi687Z8pS1S137mVbjgMFpQ3,Mercado Bitcoin,walletexplorer-cluster
3Nxa9vDXRg4NQFaToUREsLrp5sd4JamhJK,Mercado Bitcoin,walletexplorer-cluster
